date,time,model,logloss,top1,top3
18172,E,freq_indep,5.047104973877647,FALSE,FALSE
18173,M,freq_indep,5.701335037679722,FALSE,FALSE
18173,E,freq_indep,4.384033548046783,FALSE,FALSE
18174,M,freq_indep,4.190520168302855,FALSE,FALSE
18174,E,freq_indep,5.220139585484012,FALSE,FALSE
18175,M,freq_indep,4.460879823962048,FALSE,FALSE
18175,E,freq_indep,5.695624286954738,FALSE,FALSE
18176,M,freq_indep,4.2203243650826625,FALSE,FALSE
18176,E,freq_indep,4.2203243650826625,FALSE,FALSE
18177,M,freq_indep,4.500008063347481,FALSE,FALSE
18177,E,freq_indep,5.347305923734685,FALSE,FALSE
18178,M,freq_indep,4.394449154672439,FALSE,FALSE
18178,E,freq_indep,5.221127727856907,FALSE,FALSE
18179,M,freq_indep,4.42203579893711,FALSE,FALSE
18179,E,freq_indep,5.402865051948837,FALSE,FALSE
18180,M,freq_indep,4.80146769663802,FALSE,FALSE
18180,E,freq_indep,5.31229332040401,FALSE,FALSE
18181,M,freq_indep,4.645992180508347,FALSE,FALSE
18181,E,freq_indep,4.722953221644475,FALSE,FALSE
18182,M,freq_indep,5.195730777772936,FALSE,FALSE
18182,E,freq_indep,4.27944004589878,FALSE,FALSE
18183,M,freq_indep,4.293161689034929,FALSE,FALSE
18183,E,freq_indep,4.698626797143094,FALSE,FALSE
18184,M,freq_indep,5.38121314320398,FALSE,FALSE
18184,E,freq_indep,4.688065962644034,FALSE,FALSE
18185,M,freq_indep,4.826872699505897,FALSE,FALSE
18185,E,freq_indep,4.462229585917988,FALSE,FALSE
18186,M,freq_indep,4.382026634673881,FALSE,FALSE
18186,E,freq_indep,5.768320995793772,FALSE,FALSE
18187,M,freq_indep,4.088417943552462,FALSE,FALSE
18187,E,freq_indep,5.2053793708887675,FALSE,FALSE
18188,M,freq_indep,5.229919556072396,FALSE,FALSE
18188,E,freq_indep,4.11295812873609,TRUE,TRUE
18189,M,freq_indep,4.743336653371095,FALSE,FALSE
18189,E,freq_indep,4.8303480303607245,FALSE,FALSE
18190,M,freq_indep,5.031018725822876,FALSE,FALSE
18190,E,freq_indep,5.031018725822876,FALSE,FALSE
18191,M,freq_indep,4.848697169028922,FALSE,FALSE
18191,E,freq_indep,4.493875793739512,FALSE,FALSE
18192,M,freq_indep,4.232511029605105,FALSE,FALSE
18192,E,freq_indep,4.493875793739512,FALSE,FALSE
18193,M,freq_indep,4.406864416749882,FALSE,FALSE
18193,E,freq_indep,4.561015096577141,FALSE,FALSE
18194,M,freq_indep,4.337871545262931,FALSE,FALSE
18194,E,freq_indep,4.2733330241253595,FALSE,FALSE
18195,M,freq_indep,4.4938757937395115,FALSE,FALSE
18248,E,freq_indep,4.2972854062187915,FALSE,FALSE
18249,M,freq_indep,4.954064942607862,FALSE,FALSE
18249,E,freq_indep,4.174631440327811,FALSE,FALSE
18250,M,freq_indep,5.322033893165353,FALSE,FALSE
18250,E,freq_indep,5.640724338689064,FALSE,FALSE
18251,M,freq_indep,4.072108420775219,FALSE,FALSE
18251,E,freq_indep,4.390325437488577,FALSE,FALSE
18252,M,freq_indep,4.978112102390696,FALSE,FALSE
18252,E,freq_indep,4.384033548046783,FALSE,FALSE
18253,M,freq_indep,4.02735860410805,FALSE,FALSE
18253,E,freq_indep,4.344670848130113,FALSE,FALSE
18254,M,freq_indep,4.162349291336158,FALSE,FALSE
18254,E,freq_indep,3.7677326434021023,FALSE,TRUE
18255,M,freq_indep,4.373868446972418,FALSE,FALSE
18255,E,freq_indep,4.941642422609304,FALSE,FALSE
18256,M,freq_indep,4.153185062245034,FALSE,FALSE
18256,E,freq_indep,5.193155243907427,FALSE,FALSE
18257,M,freq_indep,4.500008063347481,FALSE,FALSE
18257,E,freq_indep,4.527980547296961,FALSE,FALSE
18258,M,freq_indep,3.765840495250065,FALSE,TRUE
18258,E,freq_indep,4.709717871388891,FALSE,FALSE
18259,M,freq_indep,4.709717871388891,FALSE,FALSE
18259,E,freq_indep,4.600797001175868,FALSE,FALSE
18260,M,freq_indep,5.0527821249189255,FALSE,FALSE
18260,E,freq_indep,4.135166556742356,FALSE,FALSE
18261,M,freq_indep,4.491841500681089,FALSE,FALSE
18261,E,freq_indep,5.260269298910507,FALSE,FALSE
18262,M,freq_indep,5.260269298910506,FALSE,FALSE
18262,E,freq_indep,4.795790545596741,FALSE,FALSE
18263,M,freq_indep,5.509557013359422,FALSE,FALSE
18263,E,freq_indep,4.688065962644034,FALSE,FALSE
18264,M,freq_indep,3.750573023119276,TRUE,TRUE
18264,E,freq_indep,4.7499116583697685,FALSE,FALSE
18265,M,freq_indep,4.30807890609073,FALSE,FALSE
18265,E,freq_indep,3.9765615265657175,FALSE,TRUE
18266,M,freq_indep,5.075173815233827,FALSE,FALSE
18266,E,freq_indep,4.876875303916732,FALSE,FALSE
18267,M,freq_indep,4.311561494866671,FALSE,FALSE
18267,E,freq_indep,5.34770259172878,FALSE,FALSE
18268,M,freq_indep,5.6353846641805605,FALSE,FALSE
18268,E,freq_indep,4.56101509657714,FALSE,FALSE
18269,M,freq_indep,5.505476705417991,FALSE,FALSE
18269,E,freq_indep,4.694546489201663,FALSE,FALSE
18270,M,freq_indep,4.242561365458606,FALSE,FALSE
18270,E,freq_indep,4.56101509657714,FALSE,FALSE
18271,M,freq_indep,5.254162277137086,FALSE,FALSE
18271,E,freq_indep,4.8303480303607245,FALSE,FALSE
18272,M,freq_indep,4.193290316451823,FALSE,FALSE
18272,E,freq_indep,4.812329524858047,FALSE,FALSE
18273,M,freq_indep,5.031018725822876,FALSE,FALSE
18273,E,freq_indep,5.100011597309828,FALSE,FALSE
18274,M,freq_indep,3.8960387929838913,FALSE,FALSE
18274,E,freq_indep,4.8864374970117685,FALSE,FALSE
18328,M,freq_indep,3.4034675301966946,TRUE,TRUE
18328,E,freq_indep,3.8918202981106265,FALSE,FALSE
18329,M,freq_indep,5.139712336371398,FALSE,FALSE
18329,E,freq_indep,4.1588830833596715,FALSE,FALSE
18330,M,freq_indep,6.046189446797229,FALSE,FALSE
18330,E,freq_indep,4.254429977569173,FALSE,FALSE
18331,M,freq_indep,4.823961422563437,FALSE,FALSE
18331,E,freq_indep,4.467286478624705,FALSE,FALSE
18332,M,freq_indep,4.538184227874041,FALSE,FALSE
18332,E,freq_indep,5.231331408433986,FALSE,FALSE
18333,M,freq_indep,4.8836673488628,FALSE,FALSE
18333,E,freq_indep,6.136430317358167,FALSE,FALSE
18334,M,freq_indep,4.7305433909111505,FALSE,FALSE
18334,E,freq_indep,5.695624286954738,FALSE,FALSE
18335,M,freq_indep,4.941642422609305,FALSE,FALSE
18335,E,freq_indep,3.6294560336431356,TRUE,TRUE
18336,M,freq_indep,4.248693635066576,FALSE,FALSE
18336,E,freq_indep,4.335705012056206,FALSE,FALSE
18337,M,freq_indep,4.276666119016055,FALSE,FALSE
18337,E,freq_indep,5.508809800308688,FALSE,FALSE
18338,M,freq_indep,5.115182979497056,FALSE,FALSE
18338,E,freq_indep,4.3324236402474225,FALSE,FALSE
18339,M,freq_indep,4.80146769663802,FALSE,FALSE
18339,E,freq_indep,5.563607748684916,FALSE,FALSE
18340,M,freq_indep,5.079628165583207,FALSE,FALSE
18340,E,freq_indep,3.729701448634191,FALSE,TRUE
18341,M,freq_indep,5.077947742116552,FALSE,FALSE
18341,E,freq_indep,4.471811938546236,FALSE,FALSE
18342,M,freq_indep,4.544476117315835,FALSE,FALSE
18342,E,freq_indep,3.4301154716795863,TRUE,TRUE
18343,M,freq_indep,4.464922411329824,FALSE,FALSE
18343,E,freq_indep,5.717685379825193,FALSE,FALSE
18344,M,freq_indep,4.356869070260161,FALSE,FALSE
18344,E,freq_indep,5.406691194758839,FALSE,FALSE
18345,M,freq_indep,4.872232971237136,FALSE,FALSE
18345,E,freq_indep,5.545177444479562,FALSE,FALSE
18346,M,freq_indep,4.917697298436987,FALSE,FALSE
18346,E,freq_indep,4.83765459076345,FALSE,FALSE
18347,M,freq_indep,4.169047595387133,FALSE,FALSE
18347,E,freq_indep,4.824454447964231,FALSE,FALSE
18348,M,freq_indep,3.8960387929838918,FALSE,FALSE
18348,E,freq_indep,4.92565821016505,FALSE,FALSE
18349,M,freq_indep,4.326821709076346,FALSE,FALSE
18349,E,freq_indep,5.031018725822876,FALSE,FALSE
18350,M,freq_indep,4.56101509657714,FALSE,FALSE
18350,E,freq_indep,4.2733330241253595,FALSE,FALSE
18351,M,freq_indep,5.14880176147926,FALSE,FALSE
18351,E,freq_indep,4.058557722481666,FALSE,FALSE
18352,M,freq_indep,5.148801761479259,FALSE,FALSE
18352,E,freq_indep,5.254162277137086,FALSE,FALSE
18353,M,freq_indep,4.337871545262931,FALSE,FALSE
18353,E,freq_indep,4.56101509657714,FALSE,FALSE
18354,M,freq_indep,4.360344401114989,FALSE,FALSE
18407,E,freq_indep,4.278936267550595,FALSE,FALSE
18408,M,freq_indep,5.5136807305432844,FALSE,FALSE
18408,E,freq_indep,5.139712336371398,FALSE,FALSE
18409,M,freq_indep,4.98556165654414,FALSE,FALSE
18409,E,freq_indep,4.611104921507906,FALSE,FALSE
18410,M,freq_indep,4.477573528883383,FALSE,FALSE
18410,E,freq_indep,3.794342005382279,FALSE,FALSE
18411,M,freq_indep,4.572646994282532,FALSE,FALSE
18411,E,freq_indep,4.538184227874042,FALSE,FALSE
18412,M,freq_indep,4.160889996732573,FALSE,FALSE
18412,E,freq_indep,5.037818028690058,FALSE,FALSE
18413,M,freq_indep,4.249360668325788,FALSE,FALSE
18413,E,freq_indep,4.779333555080583,FALSE,FALSE
18414,M,freq_indep,4.576392711083892,FALSE,FALSE
18414,E,freq_indep,4.941642422609305,FALSE,FALSE
18415,M,freq_indep,5.278114659230517,FALSE,FALSE
18415,E,freq_indep,4.94184081562652,FALSE,FALSE
18416,M,freq_indep,3.737868011300584,FALSE,TRUE
18416,E,freq_indep,4.864452783918175,FALSE,FALSE
18417,M,freq_indep,4.075995423553905,FALSE,FALSE
18417,E,freq_indep,5.179721500634627,FALSE,FALSE
18418,M,freq_indep,4.391264140270357,FALSE,FALSE
18418,E,freq_indep,5.206932804746184,FALSE,FALSE
18419,M,freq_indep,4.736929175500449,FALSE,FALSE
18419,E,freq_indep,4.491841500681089,FALSE,FALSE
18420,M,freq_indep,4.743155928961994,FALSE,FALSE
18420,E,freq_indep,4.923797062289294,FALSE,FALSE
18421,M,freq_indep,4.502583597212991,FALSE,FALSE
18421,E,freq_indep,4.305584209033486,FALSE,FALSE
18422,M,freq_indep,4.662259152972219,FALSE,FALSE
18422,E,freq_indep,4.724433606814909,FALSE,FALSE
18423,M,freq_indep,5.312220271717028,FALSE,FALSE
18423,E,freq_indep,4.421407591397732,FALSE,FALSE
18424,M,freq_indep,4.056764477809823,FALSE,FALSE
18424,E,freq_indep,4.515558027298404,FALSE,FALSE
18425,M,freq_indep,5.075173815233827,FALSE,FALSE
18425,E,freq_indep,4.917697298436987,FALSE,FALSE
18426,M,freq_indep,4.394449154672439,FALSE,FALSE
18426,E,freq_indep,4.670303768136973,FALSE,FALSE
18427,M,freq_indep,4.208268308540415,FALSE,FALSE
18427,E,freq_indep,5.254162277137086,FALSE,FALSE
18428,M,freq_indep,3.8748365853332882,FALSE,TRUE
18428,E,freq_indep,4.137200849800779,FALSE,FALSE
18429,M,freq_indep,5.5418443495888665,FALSE,FALSE
18429,E,freq_indep,4.56101509657714,FALSE,FALSE
18430,M,freq_indep,5.254162277137086,FALSE,FALSE
18430,E,freq_indep,5.6188053907249955,FALSE,FALSE
18431,M,freq_indep,3.954879293006825,FALSE,TRUE
18431,E,freq_indep,4.4938757937395115,FALSE,FALSE
18432,M,freq_indep,5.100011597309828,FALSE,FALSE
18432,E,freq_indep,4.406864416749882,FALSE,FALSE
18433,M,freq_indep,4.743336653371095,FALSE,FALSE
18433,E,freq_indep,4.966480204685305,FALSE,FALSE
18487,M,freq_indep,5.10821562243512,FALSE,FALSE
18487,E,freq_indep,5.801362802995065,FALSE,FALSE
18488,M,freq_indep,4.041100047703289,FALSE,FALSE
18488,E,freq_indep,5.098890341851143,FALSE,FALSE
18489,M,freq_indep,5.353042266237283,FALSE,FALSE
18489,E,freq_indep,4.765255601335164,FALSE,FALSE
18490,M,freq_indep,4.641639865769482,FALSE,FALSE
18490,E,freq_indep,4.978112102390696,FALSE,FALSE
18491,M,freq_indep,3.909575568451667,FALSE,FALSE
18491,E,freq_indep,4.6717156204985635,FALSE,FALSE
18492,M,freq_indep,4.8836673488628,FALSE,FALSE
18492,E,freq_indep,4.701345792068845,FALSE,FALSE
18493,M,freq_indep,5.760162808092309,FALSE,FALSE
18493,E,freq_indep,4.779333555080583,FALSE,FALSE
18494,M,freq_indep,4.248495242049359,FALSE,FALSE
18494,E,freq_indep,4.75932086581535,FALSE,FALSE
18495,M,freq_indep,5.193155243907427,FALSE,FALSE
18495,E,freq_indep,5.347305923734685,FALSE,FALSE
18496,M,freq_indep,4.3636774960056846,FALSE,FALSE
18496,E,freq_indep,4.304836995982752,FALSE,FALSE
18497,M,freq_indep,5.115182979497056,FALSE,FALSE
18497,E,freq_indep,5.402865051948837,FALSE,FALSE
18498,M,freq_indep,3.92599895928412,FALSE,FALSE
18498,E,freq_indep,4.264324764554655,FALSE,FALSE
18499,M,freq_indep,5.079628165583207,FALSE,FALSE
18499,E,freq_indep,4.6096245363374715,FALSE,FALSE
18500,M,freq_indep,4.50258359721299,FALSE,FALSE
18500,E,freq_indep,4.636114989837513,FALSE,FALSE
18501,M,freq_indep,4.880948353937048,FALSE,FALSE
18501,E,freq_indep,4.662259152972219,FALSE,FALSE
18502,M,freq_indep,4.619073091157083,FALSE,FALSE
18502,E,freq_indep,4.436751534363128,FALSE,FALSE
18503,M,freq_indep,5.560841874586097,FALSE,FALSE
18503,E,freq_indep,5.183547643444629,FALSE,FALSE
18504,M,freq_indep,4.775069222783489,FALSE,FALSE
18504,E,freq_indep,4.669708707125662,FALSE,FALSE
18505,M,freq_indep,4.599243567318452,FALSE,FALSE
18505,E,freq_indep,4.763546618609729,FALSE,FALSE
18506,M,freq_indep,4.313628824198241,FALSE,FALSE
18506,E,freq_indep,4.469633072674822,FALSE,FALSE
18507,M,freq_indep,6.065092493353415,FALSE,FALSE
18507,E,freq_indep,4.455654580919314,FALSE,FALSE
18508,M,freq_indep,4.2733330241253595,FALSE,FALSE
18508,E,freq_indep,4.966480204685305,FALSE,FALSE
18509,M,freq_indep,4.232511029605105,FALSE,FALSE
18509,E,freq_indep,4.455654580919314,FALSE,FALSE
18510,M,freq_indep,4.694546489201663,FALSE,FALSE
18510,E,freq_indep,4.848697169028921,FALSE,FALSE
18511,M,freq_indep,4.337871545262931,FALSE,FALSE
18511,E,freq_indep,4.360344401114989,FALSE,FALSE
18512,M,freq_indep,5.14880176147926,FALSE,FALSE
18512,E,freq_indep,4.743336653371095,FALSE,FALSE
18513,M,freq_indep,5.282333154103783,FALSE,FALSE
18566,E,freq_indep,4.143134726391533,FALSE,FALSE
18567,M,freq_indep,4.260917762047916,FALSE,FALSE
18567,E,freq_indep,4.041100047703289,FALSE,FALSE
18568,M,freq_indep,4.916568785057188,FALSE,FALSE
18568,E,freq_indep,5.304252102067852,FALSE,FALSE
18569,M,freq_indep,4.611104921507906,FALSE,FALSE
18569,E,freq_indep,5.38357721049886,FALSE,FALSE
18570,M,freq_indep,4.390325437488577,FALSE,FALSE
18570,E,freq_indep,5.15128870076045,FALSE,FALSE
18571,M,freq_indep,4.25050215542226,FALSE,FALSE
18571,E,freq_indep,4.2801323269925415,FALSE,FALSE
18572,M,freq_indep,5.666426688112432,FALSE,FALSE
18572,E,freq_indep,4.479228962630245,FALSE,FALSE
18573,M,freq_indep,5.172376143190189,FALSE,FALSE
18573,E,freq_indep,5.095793102436563,FALSE,FALSE
18574,M,freq_indep,4.808111029984782,FALSE,FALSE
18574,E,freq_indep,4.276864512033272,FALSE,FALSE
18575,M,freq_indep,5.81730955298042,FALSE,FALSE
18575,E,freq_indep,4.410197511640578,FALSE,FALSE
18576,M,freq_indep,4.5459990527996395,FALSE,FALSE
18576,E,freq_indep,6.096012232508782,FALSE,FALSE
18577,M,freq_indep,4.709717871388891,FALSE,FALSE
18577,E,freq_indep,4.331464067392284,FALSE,FALSE
18578,M,freq_indep,4.619146139844065,FALSE,FALSE
18578,E,freq_indep,4.240527072400182,FALSE,FALSE
18579,M,freq_indep,5.051457288616511,FALSE,FALSE
18579,E,freq_indep,4.923797062289293,FALSE,FALSE
18580,M,freq_indep,4.769646382462035,FALSE,FALSE
18580,E,freq_indep,4.439115601658009,FALSE,FALSE
18581,M,freq_indep,5.691878570153377,FALSE,FALSE
18581,E,freq_indep,3.917627107782442,FALSE,FALSE
18582,M,freq_indep,4.688065962644034,FALSE,FALSE
18582,E,freq_indep,4.356869070260161,FALSE,FALSE
18583,M,freq_indep,4.462229585917988,FALSE,FALSE
18583,E,freq_indep,4.382026634673881,FALSE,FALSE
18584,M,freq_indep,4.852030263919617,FALSE,FALSE
18584,E,freq_indep,4.799914262780603,FALSE,FALSE
18585,M,freq_indep,4.645763582953345,FALSE,FALSE
18585,E,freq_indep,5.4812339843533024,FALSE,FALSE
18586,M,freq_indep,4.5649432524791465,FALSE,FALSE
18586,E,freq_indep,4.137200849800779,FALSE,FALSE
18587,M,freq_indep,5.6596273852452494,FALSE,FALSE
18587,E,freq_indep,4.05018947281115,FALSE,FALSE
18588,M,freq_indep,5.100011597309828,FALSE,FALSE
18588,E,freq_indep,4.2733330241253595,FALSE,FALSE
18589,M,freq_indep,4.848697169028921,FALSE,FALSE
18589,E,freq_indep,5.65962738524525,FALSE,FALSE
18590,M,freq_indep,4.360344401114989,FALSE,FALSE
18590,E,freq_indep,5.618805390724995,FALSE,FALSE
18591,M,freq_indep,4.589185973543836,FALSE,FALSE
18591,E,freq_indep,6.065092493353415,FALSE,FALSE
18592,M,freq_indep,4.4938757937395115,FALSE,FALSE
18592,E,freq_indep,4.848697169028921,FALSE,FALSE
18646,M,freq_indep,4.143134726391533,FALSE,FALSE
18646,E,freq_indep,4.730921391293651,FALSE,FALSE
18647,M,freq_indep,4.628886712605407,FALSE,FALSE
18647,E,freq_indep,5.322033893165353,FALSE,FALSE
18648,M,freq_indep,4.7934264783018605,FALSE,FALSE
18648,E,freq_indep,4.477573528883383,FALSE,FALSE
18649,M,freq_indep,4.690430029938915,FALSE,FALSE
18649,E,freq_indep,5.488937726156687,FALSE,FALSE
18650,M,freq_indep,4.2662505123904,FALSE,FALSE
18650,E,freq_indep,5.413652965227941,FALSE,FALSE
18651,M,freq_indep,5.037818028690058,FALSE,FALSE
18651,E,freq_indep,4.344670848130113,FALSE,FALSE
18652,M,freq_indep,4.325078282802986,FALSE,FALSE
18652,E,freq_indep,5.0670156275323635,FALSE,FALSE
18653,M,freq_indep,4.402645921876617,FALSE,FALSE
18653,E,freq_indep,5.095793102436563,FALSE,FALSE
18654,M,freq_indep,4.4310151918605305,FALSE,FALSE
18654,E,freq_indep,4.71869726431231,FALSE,FALSE
18655,M,freq_indep,4.969813299576001,FALSE,FALSE
18655,E,freq_indep,5.2574953720277815,FALSE,FALSE
18656,M,freq_indep,4.555567191561633,FALSE,FALSE
18656,E,freq_indep,4.591934835732508,FALSE,FALSE
18657,M,freq_indep,4.449247103048668,FALSE,FALSE
18657,E,freq_indep,4.513785624186239,FALSE,FALSE
18658,M,freq_indep,4.946096772958684,FALSE,FALSE
18658,E,freq_indep,4.291170805218937,FALSE,FALSE
18659,M,freq_indep,4.317661258718978,FALSE,FALSE
18659,E,freq_indep,4.230649881729349,FALSE,FALSE
18660,M,freq_indep,4.795790545596741,FALSE,FALSE
18660,E,freq_indep,4.73636712512594,FALSE,FALSE
18661,M,freq_indep,4.842216642471293,FALSE,FALSE
18661,E,freq_indep,4.619073091157083,FALSE,FALSE
18662,M,freq_indep,4.867694694026152,FALSE,FALSE
18662,E,freq_indep,4.395090283080359,FALSE,FALSE
18663,M,freq_indep,4.605170185988091,FALSE,FALSE
18663,E,freq_indep,4.892852258439872,FALSE,FALSE
18664,M,freq_indep,4.799914262780603,FALSE,FALSE
18664,E,freq_indep,4.358081510501564,FALSE,FALSE
18665,M,freq_indep,4.670303768136973,FALSE,FALSE
18665,E,freq_indep,4.788086803793357,FALSE,FALSE
18666,M,freq_indep,4.589185973543837,FALSE,FALSE
18666,E,freq_indep,4.694546489201663,FALSE,FALSE
18667,M,freq_indep,4.8303480303607245,FALSE,FALSE
18667,E,freq_indep,4.455654580919314,FALSE,FALSE
18668,M,freq_indep,4.92565821016505,FALSE,FALSE
18668,E,freq_indep,5.031018725822876,FALSE,FALSE
18669,M,freq_indep,5.436483833931041,FALSE,FALSE
18669,E,freq_indep,4.242561365458606,FALSE,FALSE
18670,M,freq_indep,4.848697169028921,FALSE,FALSE
18670,E,freq_indep,5.254162277137086,FALSE,FALSE
18671,M,freq_indep,3.954879293006825,FALSE,TRUE
18671,E,freq_indep,4.480972388903604,FALSE,FALSE
18672,M,freq_indep,4.694546489201663,FALSE,FALSE
18725,E,freq_indep,4.260917762047916,FALSE,FALSE
18726,M,freq_indep,5.10821562243512,FALSE,FALSE
18726,E,freq_indep,4.1588830833596715,FALSE,FALSE
18727,M,freq_indep,4.76241810522993,FALSE,FALSE
18727,E,freq_indep,5.458402781895109,FALSE,FALSE
18728,M,freq_indep,4.477573528883383,FALSE,FALSE
18728,E,freq_indep,4.795790545596741,FALSE,FALSE
18729,M,freq_indep,5.38357721049886,FALSE,FALSE
18729,E,freq_indep,4.538184227874042,FALSE,FALSE
18730,M,freq_indep,4.497362233353786,FALSE,FALSE
18730,E,freq_indep,4.082306583662621,FALSE,FALSE
18731,M,freq_indep,5.443283136798223,FALSE,FALSE
18731,E,freq_indep,4.037396210351205,FALSE,FALSE
18732,M,freq_indep,4.479228962630244,FALSE,FALSE
18732,E,freq_indep,5.5012582105447265,FALSE,FALSE
18733,M,freq_indep,3.9861309775818676,FALSE,FALSE
18733,E,freq_indep,4.941840815626521,FALSE,FALSE
18734,M,freq_indep,5.02885219261615,FALSE,FALSE
18734,E,freq_indep,5.55759996447812,FALSE,FALSE
18735,M,freq_indep,4.769142604113849,FALSE,FALSE
18735,E,freq_indep,4.081109211966518,FALSE,FALSE
18736,M,freq_indep,3.4569549028935236,TRUE,TRUE
18736,E,freq_indep,5.11162262494186,FALSE,FALSE
18737,M,freq_indep,5.206932804746184,FALSE,FALSE
18737,E,freq_indep,5.169240324272894,FALSE,FALSE
18738,M,freq_indep,5.079628165583207,FALSE,FALSE
18738,E,freq_indep,5.665734407018671,FALSE,FALSE
18739,M,freq_indep,5.077947742116552,FALSE,FALSE
18739,E,freq_indep,4.439115601658009,FALSE,FALSE
18740,M,freq_indep,4.528727760347696,FALSE,FALSE
18740,E,freq_indep,4.1082474673910925,FALSE,FALSE
18741,M,freq_indep,4.8215973552685565,FALSE,FALSE
18741,E,freq_indep,5.183547643444629,FALSE,FALSE
18742,M,freq_indep,4.59576097854251,FALSE,FALSE
18742,E,freq_indep,5.075173815233827,FALSE,FALSE
18743,M,freq_indep,4.872232971237136,FALSE,FALSE
18743,E,freq_indep,4.982235819574558,FALSE,FALSE
18744,M,freq_indep,4.406871674670996,FALSE,FALSE
18744,E,freq_indep,4.11295812873609,FALSE,FALSE
18745,M,freq_indep,5.12455904041457,FALSE,FALSE
18745,E,freq_indep,4.242561365458606,FALSE,FALSE
18746,M,freq_indep,4.455654580919314,FALSE,FALSE
18746,E,freq_indep,4.694546489201663,FALSE,FALSE
18747,M,freq_indep,5.436483833931041,FALSE,FALSE
18747,E,freq_indep,5.100011597309828,FALSE,FALSE
18748,M,freq_indep,4.589185973543837,FALSE,FALSE
18748,E,freq_indep,4.360344401114989,FALSE,FALSE
18749,M,freq_indep,5.793158777869773,FALSE,FALSE
18749,E,freq_indep,4.56101509657714,FALSE,FALSE
18750,M,freq_indep,5.14880176147926,FALSE,FALSE
18750,E,freq_indep,4.966480204685305,FALSE,FALSE
18751,M,freq_indep,3.580185843565414,TRUE,TRUE
18751,E,freq_indep,4.05018947281115,FALSE,FALSE
18805,M,freq_indep,4.597389998669129,FALSE,FALSE
18805,E,freq_indep,5.10821562243512,FALSE,FALSE
18806,M,freq_indep,4.328782120155069,FALSE,FALSE
18806,E,freq_indep,4.98556165654414,FALSE,FALSE
18807,M,freq_indep,5.45840278189511,FALSE,FALSE
18807,E,freq_indep,5.353042266237283,FALSE,FALSE
18808,M,freq_indep,4.823961422563437,FALSE,FALSE
18808,E,freq_indep,4.467286478624705,FALSE,FALSE
18809,M,freq_indep,4.497362233353786,FALSE,FALSE
18809,E,freq_indep,4.720505784667996,FALSE,FALSE
18810,M,freq_indep,4.701345792068845,FALSE,FALSE
18810,E,freq_indep,4.413663719617064,FALSE,FALSE
18811,M,freq_indep,5.290159178846573,FALSE,FALSE
18811,E,freq_indep,4.971705447728039,FALSE,FALSE
18812,M,freq_indep,4.75932086581535,FALSE,FALSE
18812,E,freq_indep,4.4896572988662475,FALSE,FALSE
18813,M,freq_indep,4.941840815626521,FALSE,FALSE
18813,E,freq_indep,5.124162372420475,FALSE,FALSE
18814,M,freq_indep,4.304836995982752,FALSE,FALSE
18814,E,freq_indep,4.864452783918174,FALSE,FALSE
18815,M,freq_indep,5.536396444573359,FALSE,FALSE
18815,E,freq_indep,4.774256392526462,FALSE,FALSE
18816,M,freq_indep,4.449247103048668,FALSE,FALSE
18816,E,freq_indep,4.58277849567319,FALSE,FALSE
18817,M,freq_indep,4.645992180508347,FALSE,FALSE
18817,E,freq_indep,4.897306608789252,FALSE,FALSE
18818,M,freq_indep,4.184129866094455,FALSE,FALSE
18818,E,freq_indep,4.567122118350562,FALSE,FALSE
18819,M,freq_indep,3.9001191009253215,TRUE,TRUE
18819,E,freq_indep,4.123262652239532,FALSE,FALSE
18820,M,freq_indep,5.024538199265248,FALSE,FALSE
18820,E,freq_indep,5.15806959188977,FALSE,FALSE
18821,M,freq_indep,4.143775854799453,FALSE,FALSE
18821,E,freq_indep,5.560841874586097,FALSE,FALSE
18822,M,freq_indep,5.991464547107982,FALSE,FALSE
18822,E,freq_indep,4.420247847494079,FALSE,FALSE
18823,M,freq_indep,4.645763582953345,FALSE,FALSE
18823,E,freq_indep,4.917697298436987,FALSE,FALSE
18824,M,freq_indep,4.788086803793357,FALSE,FALSE
18824,E,freq_indep,3.763582487278969,TRUE,TRUE
18825,M,freq_indep,3.970146765137613,FALSE,FALSE
18825,E,freq_indep,4.812329524858047,FALSE,FALSE
18826,M,freq_indep,4.694546489201663,FALSE,FALSE
18826,E,freq_indep,4.56101509657714,FALSE,FALSE
18827,M,freq_indep,4.812329524858047,FALSE,FALSE
18827,E,freq_indep,4.193290316451823,FALSE,FALSE
18828,M,freq_indep,4.589185973543836,FALSE,FALSE
18828,E,freq_indep,4.56101509657714,FALSE,FALSE
18829,M,freq_indep,5.031018725822876,FALSE,FALSE
18829,E,freq_indep,5.100011597309828,FALSE,FALSE
18830,M,freq_indep,4.56101509657714,FALSE,FALSE
18830,E,freq_indep,4.193290316451823,FALSE,FALSE
18831,M,freq_indep,3.9701467651376134,FALSE,FALSE
18884,E,freq_indep,4.954064942607861,FALSE,FALSE
18885,M,freq_indep,4.4796069630127455,FALSE,FALSE
18885,E,freq_indep,4.916568785057188,FALSE,FALSE
18886,M,freq_indep,4.2234216044972435,FALSE,FALSE
18886,E,freq_indep,5.640724338689064,FALSE,FALSE
18887,M,freq_indep,5.863867890003274,FALSE,FALSE
18887,E,freq_indep,4.978112102390695,FALSE,FALSE
18888,M,freq_indep,4.978112102390695,FALSE,FALSE
18888,E,freq_indep,4.384033548046783,FALSE,FALSE
18889,M,freq_indep,4.6717156204985635,FALSE,FALSE
